gender resp	age	Head_Household	adults_num	gender1	age1	hh1	educ1	contrib1	gender2	age2	hh2	educ2	contrib2	gender3	age3	hh3	educ3	contrib3	gender4	age4	hh4	educ4	contrib4	gender5	age5	hh5	educ5	contrib5	gender6	age6	hh6	educ6	contrib6	gender7	age7	hh7	educ7	contrib7	gender8	age8	hh8	educ8	contrib8	gender9	age9	hh9	educ9	contrib9	gender10	age10	hh10	educ10	contrib10	children_num	children1_num	totalhhcompo	cfw_participation	leave	cfw_worker_num	cfw_age1	cfw_gend1	cfw_age2	cfw_gend2	cfw_age3	cfw_gend3	cfw_age4	cfw_gend4	cfw_age5	cfw_gend5	cashspend_num	spend_age1	spend_gend1	spend_influencer1	spend_age2	spend_gend2	spend_influencer2	spend_age3	spend_gend3	spend_influencer3	spend_age4	spend_gend4	spend_influencer4	spend_age5	spend_gend5	spend_influencer5	slctmonth1	daysworked1	currency1	amount1	slctmonth2	daysworked2	currency2	amount2	slctmonth3	daysworked3	currency3	amount3	slctmonth4	daysworked4	currency4	amount4	slctmonth5	daysworked5	currency5	amount5	slctmonth6	daysworked6	currency6	amount6	slctmonth7	daysworked7	currency7	amount7	why_selected	why	fairselection	level_effort	gender_supervisor	selected	selected_explain	trainings	salary_corect	salary_explain	salary_decided	salarydecision_explain	changes	youth	use1	use2	use3	usage1	usage2	usage3	usage4	usage5	usage6	usage7	usage8	usage9	usage10	usage11	usage12	usage13	usage14	usage15	usage16	usage17	usage18	usage19	usage20	usage21	usage22	usage23	usage24	usage25	usage26	project_lasted	effect_lasted	increased_exp Sorghum	increased_exp Wheat flour	increased_exp Maize	increased_exp Sugar	increased_exp Veg Oil	increased_exp Milk	increased_exp Rice	increased_exp Meat	increased_exp Fish	increased_exp Tea leaves	increased_exp Salt	increased_exp Cow pea	increased_exp Pasta	increased_exp Fruits	increased_exp Soap	increased_exp Water	increased_exp Health	increased_exp Clothes	increased_exp School - Madrassa	increased_exp School - Formal	increased_exp Kerozene	increased_exp Firewood	increased_exp Qhat	increased_exp Tools	increased_exp Books	increased_exp Education	increased_exp Not form above	diffcult_months January	diffcult_months February	diffcult_months March	diffcult_months April	diffcult_months May	diffcult_months June	diffcult_months July	diffcult_months August	diffcult_months September	diffcult_months October	diffcult_months November	diffcult_months December	reasonJan	reasonFeb	reasonMar	reasonApril	reasonMay	reasonJune	reasonJuly	reasonAug	reasonSep	reasonOct	reasonNov	reasonDec	investment	Livelihood category	skills	income_generation	ablegenerate_income	amt	more_work	More_work_no_explain	learning1	learning2	learning3	protection_learning1	protection_learning2	protection_learning3	region_clean	District_clean	Village_clean	male%	age_mean	age_median	educ_mean	educ_highest	educ_median	contrib%	contrib_tot	femalecontrib%	age HHH	gender HHH	cfw_worker_HH%	cfw_worker_women%	cfw_worker_age_mean	cfw_worker_age_median	cashspend_HH_member_%	cashspend_Women%	cashspend_age_ponderated	Total_CFW_earned_USD	Total_CFW_earned_per_familymember
Female	32	No	10	Male	62	No	No formal education	No	Male	47	No	Completed secondary school	Yes	Female	45	No	Completed primary school	No	Male	35	Yes	Completed secondary school	Yes	Male	30	0	Completed secondary school	Yes	Female	32	0	Completed secondary school	Yes	Female	25	0	Completed secondary school	No	Male	22	0	Completed secondary school	Yes	Female	20	0	Completed secondary school	No	Female	19	0	Completed secondary school	No	6	2	18	Yes	No	2	32	Female	35	Male	0	0	0	0	0	0	2	35	Male	80	32	Female	20	0	0	0	0	0	0	0	0	0	July	5	YER	15000.0	June	10	YER	30000.0	August	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	No	0	Yes	Yes	Male	No	0	She does not need any training because she is unable to work outside their home	Yes	0	No	0	Helped the family pay the water bill	I do not know	Water	Wheat flour	Not form above	0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because it is rainy season	0	0	0	0	0	0	0	0	0	0	2600	0	Nothing	There is no	No	0.0	No	I can't work outside the house	Nothing	Nothing	Nothing	Nothing	Nothing	Nothing	Alhadayda	Zubid	Aljamie	50.0	33.7	31.0	Some secondary school	Completed secondary school	Completed secondary school	50.0	5	20.0	35	Male	20.0	50.0	33.5	33.5	20.0	20	34.4	180.0	10.0
Male	22	Yes	7	Male	22	Yes	Completed primary school	Yes	Female	55	0	Koranic school	No	Male	25	0	Completed secondary school	Yes	Female	35	0	Completed secondary school	No	Female	32	0	Completed secondary school	No	Female	28	0	Completed secondary school	No	Female	25	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	14	Yes	No	1	22	Male	0	0	0	0	0	0	0	0	1	55	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	June	3	YER	9000.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	Yes	Because I am a hard worker and they needed apartments	Yes	Yes	Male	Yes	Because I am a hard worker and they needed apartments	I want to learn any job in order to be a middle-class teacher so that my income will be more for my mother, my sisters and my brothers	Yes	0	No	0	- I worked with them only for three days, and they used to give me 6000 thousand per day, but they were charged with only 6000 thousand 3000 thousand and they told me the rest of my woes 3000 thousand will be collected until the end of the month. Honestly, I do not leave this system because I need all my hardships per day because I suffer from 13 people from my family - It was in a decision that my brother and I made, who helps us with household expenses, that I work in Yemen for daily expenses and pay attention to the house, and my brother emigrates to Saudi Arabia for the monthly expenses. I was the one who worked in Yemen and was responsible for the daily expenses, so I worked in the restoration with the fund for three days, but they charged us with half of the pain of 3000 thousand, and these three thousand, God gave you, is there enough money for 13 people in the house, who are my mother, my brothers, my sisters, my brother’s wife, and my nephews and nieces . I went through hard times in these three days and was confused as to where to pay my family’s expenses because 3000 thousand were not enough for them per day, so I had to leave the restoration work with the organization and the fund because of the daily wage system and started a job with another contractor. - And when I came to claim my dues, which they had during the three working days, of which 9000 thousand were the rest that were accruing to them for the three working days, they said, “Come at the end of the month so that you can take it.” Honestly, I could not count the entitlement because we continued to be busy. I dispensed with the rest of the wage from my hardships and forgave them. * If they were charged for the entire mishap day (the full daily wage), there would have been a change in my life. As for half of the misfortune, there was no change in my life, and for this reason I was forced to quit work of my own accord.	I do not know	Wheat flour	Sugar	Not form above	0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	"""All months are difficult for me and my family, and for my age, I bear this great weight and bear the burdens of all my family because they are orphans and this time is merciful. If you do not work, you will die of starvation. * Believe even when I am sick, by God, I take a sedative and sedative pill and go to work, especially when I have work with a contractor and the work continues for two or three months. Believe me, I am sick and I cannot move, but I am working myself and active in front of my family and I do not feel that we are sick and get out of bed against I am encouraged and strong enough to go to work, because if I remain bedridden and absent from work, they may change someone to work for me, and then I go back to work again and sit for a day or two to do a new job, and I cannot stop working because my family is without a father and orphans.”"	2700	My brother and I daily wage	hard stone and mud	strenuous daily	No	0.0	Yes	0	I did not work with them for a long time to expand the history, I only worked for three days	I did not work with them for a long time to expand the history, I only worked for three days	I did not work with them for a long time to expand the history, I only worked for three days	I did not work with them for a long time in order to expand the history. I only worked for three days, but through the help of work I can protect the archaeological and historical houses	I did not work with them for a long time in order to expand the history, I only worked for three days	I did not work with them for a long time in order to expand the history, I only worked for three days	Sana'a	Alsabeyn	Bayt bus	28.57142857142857	31.714285714285715	28.0	Some secondary school	Completed secondary school	Completed secondary school	28.57142857142857	2	0.0	22	Male	14.285714285714285	0.0	22.0	22.0	14.285714285714285	100	55.0	36.0	2.5714285714285716
Male	32	Yes	2	Male	32	Yes	Completed secondary school	Yes	Female	28	0	Some secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	Yes	No	1	32	Male	0	0	0	0	0	0	0	0	1	32	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	December	24	YER	288000.0	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	Yes	Because I'm a diving and snorkeling teacher	Yes	Yes	Male	Yes	Because I am a diving and snorkeling teacher	My development in my field	No	نقص علي الزبائن الاخرين ولاكن رضيت بالاجر بسبب العمل المستمر	No	0	There is no change	I do not know	Tools	Qhat	Meat	0	30.0	16.6	8.3	11.6	16.6	13.3	50.0	0	1.6	0.0	25.0	5.0	16.6	5.0	21.6	33.3	0.0	0	0	16.6	0	50.0	125.0	0	33.3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	This month, I have not found any work	0	0	0	0	0	0	0	0	0	0	2400	daily payment	In gypsum and decoration	standing from work	No	0.0	Yes	0	The buildings indicate the origins of the ancient Yemeni	Nothing	Nothing	Treated with gypsum	and cracks	Make her sprinkles	Sana'a	Alsabeyn	Bayt bus	50.0	30.0	30.0	Some secondary school	Completed secondary school	Some secondary school	50.0	1	0.0	32	Male	50.0	0.0	32.0	32.0	50.0	0	32.0	1152.0	192.0
Male	34	Yes	4	Male	34	Yes	Completed secondary school	Yes	Male	32	0	Completed secondary school	Yes	Female	60	0	No formal education	No	Female	30	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	Yes	Yes	1	34	Male	0	0	0	0	0	0	0	0	1	34	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	February	15	YER	90000.0	March	18	YER	108000.0	June	24	YER	144000.0	July	24	YER	144000.0	August	24	YER	144000.0	September	0	0	0.0	November	0	0	0.0	Yes	I was in the neighborhood and the engineer was helping me and I was happy for a week. If I had the right to work with them, my work came out completely and I was active. Let me continue with them.	No	Yes	Male	Yes	hard	Yajour technician	No	"الجهد الذي كنت ادية اشتغلت مع مقاول ثاني بنفس الجهد كان يدي 8000 الف ومع الصندوق العمل كد تطلع علي ظهرك السمنت والمواد الي الدور الرابع وفي الاخير يدوا لك 6000 الف
لاكن مع المقاولين الحر يطلعوا المواد والسمنت بمكائن جر"	Yes	مثل الشقات	When we work, we don&#39;t care about any of the expenses, and when we work, we don&#39;t want everything	They used to be from 25 years old, 26 years old and 27 years old. As for those over 30 years old, they stop them and tell them that you are old, even though those over 30 years old work better than young children and they have more responsibility than children	Meat	Wheat flour	Cow pea	0	150.0	0.0	50.0	50.0	0.0	58.3	166.6	0	8.3	0.0	125.0	0.0	66.6	25.0	100.0	83.3	0.0	0	0	83.3	0	0.0	0.0	0	83.3	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	They are all blind and thirsty (he means all the months are blind and there is no livelihood)	0	0	0	0	0	0	0	0	0	0	0	1500	daily payment	The mixture, after the roof and the installation of the roof, put the fingers and turn the roof, building and beautification	worker with economic supermarket	No	0.0	Yes	0	Masha Allah, the old Yemeni people have worked in houses and are sitting today, even from the bombing, I am not affected	And even the meedeh, they used to build it with wood, how was the Yemeni mind from a developed time?	And developed, even in construction, the first floor is 4 yajour, and the second floor is 3 yajour, and how did they think about calculating the weight of the houses in your days? They were the geniuses of Yemenis right at the time	Repairing and protecting roofs from rain	Repairing and protecting roofs from rain	Repairing and protecting roofs from rain	Sana'a	Alsabeyn	Bayt bus	50.0	39.0	33.0	Some secondary school	University	Completed secondary school	50.0	2	0.0	34	Male	25.0	0.0	34.0	34.0	25.0	0	34.0	2520.0	420.0
Female	64	No	3	Female	64	No	No formal education	No	Male	37	Yes	University	Yes	Female	32	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Yes	No	1	64	Female	0	0	0	0	0	0	0	0	1	37	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	August	10	YER	30000.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	July	0	0	0.0	June	0	0	0.0	No	0	Yes	Yes	Male	No	0	Nothing	Yes	0	No	0	I used the money to pay for the treatment costs	I do not know	Health	Not form above	Education	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	Because of the interruption of salaries, which is the only source for the family	Because of the interruption of salaries, which is the only source for the family	Because of the interruption of salaries, which is the only source for the family	Because of the interruption of salaries, which is the only source for the family	0	0	0	0	0	0	0	0	700	0	I benefited from experience in how to clean the places of old inscriptions	There is no	No	0.0	No	Because of old age and lack of time	Nothing	Nothing	Nothing	How to preserve and protect archaeological sites	How to preserve and protect archaeological sites	Nothing	Alhadiduh	Zubid	Aljamie	33.33333333333333	44.333333333333336	37.0	Some secondary school	University	Completed secondary school	33.33333333333333	1	0.0	37	Male	33.33333333333333	100.0	64.0	64.0	33.33333333333333	0	37.0	120.0	40.0
Male	33	Yes	7	Male	33	Yes	Completed secondary school	Yes	Female	30	0	No formal education	No	Female	54	0	No formal education	No	Female	31	0	Completed secondary school	No	Female	25	0	Completed secondary school	No	Female	20	0	Completed secondary school	No	Female	19	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	Yes	No	1	33	Male	0	0	0	0	0	0	0	0	1	33	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	February	30	YER	188000.0	March	30	YER	188000.0	April	30	YER	188000.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	No	0	Yes	Yes	Male	No	0	Road paving training	Yes	0	Yes	تم تحديدها من قبل مدير مكتب الهيئه العامه للاثار	My financial and living situation improved because I got continuous work	Try to find job opportunities elsewhere	Wheat flour	Rice	Health	25	250.0	0.0	30.0	20.0	32.0	150.0	50.0	32	10.0	2.0	15.0	0.0	20.0	15.0	30.0	120.0	50.0	0	0	30.0	0	60.0	0.0	0	0.0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because it was Ramadan and he couldn't work	0	0	0	0	0	0	0	1400	0	I did not learn any new skills because I have skills at work from before	Construction worker with daily wages and intermittent work	Yes	120.0	Yes	0	Nothing	Nothing	Nothing	Restoration of archaeological sites and houses and protecting them from extinction	Nothing	Nothing	Alhadiduh	Zubid	Aljamie	14.285714285714285	30.285714285714285	30.0	Some secondary school	Completed secondary school	Completed secondary school	14.285714285714285	1	0.0	33	Male	14.285714285714285	0.0	33.0	33.0	14.285714285714285	0	33.0	2256.0	225.6
Male	55	Yes	5	Male	55	Yes	No formal education	Yes	Female	48	0	No formal education	No	Female	25	0	Completed primary school	No	Male	20	0	Completed primary school	Yes	Male	18	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	Yes	No	1	55	Male	0	0	0	0	0	0	0	0	2	55	Male	80	20	Male	20	0	0	0	0	0	0	0	0	0	February	30	YER	126000.0	March	30	YER	126000.0	April	30	YER	126000.0	June	30	YER	126000.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	No	0	Yes	Yes	Male	No	0	Nothing	Yes	0	No	0	My conditions improved and I was able to provide all the things the family needs	I do not know	Wheat flour	Rice	Sorghum	100	250.0	0.0	40.0	20.0	0.0	150.0	25.0	35	10.0	0.0	15.0	0.0	20.0	20.0	50.0	30.0	0.0	0	0	20.0	5	50.0	0.0	0	0.0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Didn't get a job	0	0	0	0	1500	Construction worker and daily wage	How to build in Alajour	A construction worker with daily wages and according to the availability of a job opportunity	Yes	140.0	Yes	0	Nothing	Nothing	Nothing	Nothing	Nothing	Nothing	Alhadiduh	Zubid	Aljamie	60.0	33.2	25.0	Some primary school	Completed primary school	Completed primary school	40.0	2	0.0	55	Male	20.0	0.0	55.0	55.0	40.0	0	48.0	2016.0	336.0
Male	49	Yes	4	Male	49	Yes	Completed secondary school	Yes	Female	39	0	Completed primary school	No	Male	20	0	Some secondary school	No	Male	18	0	Some secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	10	Yes	No	1	49	Male	0	0	0	0	0	0	0	0	2	49	Male	30	39	Female	70	0	0	0	0	0	0	0	0	0	January	24	YER	85000.0	February	14	YER	74000.0	March	19	YER	90000.0	April	2	YER	8000.0	May	10	YER	48000.0	June	8	YER	40000.0	July	21	YER	85000.0	No	0	Yes	Yes	Male	No	0	Engineering exercises at work	Yes	0	Yes	لان الاجر اليومي يتم تحديده مهندس المشروع	When I worked with the organization, I ensured food for my family, provided them with everything they needed, and was able to get them into schools	They tried to find a job opportunity in another place, some of them got work and some of them did not	Wheat flour	Rice	School - Madrassa	0	300.0	0.0	70.0	60.0	0.0	100.0	20.0	34	9.0	1.0	20.0	0.0	20.0	25.0	30.0	35.0	20.0	60	0	20.0	0	50.0	0.0	0	0.0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because I worked for a short period and the amount did not cover my expenses for the month	0	0	0	0	0	0	0	0	1300	Daily wage laborer	Learn how to build with yajour	A construction worker with daily wages and according to the availability of a job opportunity	Yes	20.0	Yes	0	Nothing	Nothing	Nothing	Nothing	Nothing	Nothing	Alhadiduh	Zubid	Aljamie	75.0	31.5	29.5	Some secondary school	Completed secondary school	Some secondary school	25.0	1	0.0	49	Male	25.0	0.0	49.0	49.0	50.0	70	42.0	1720.0	172.0
Female	31	No	2	Male	33	Yes	University	Yes	Female	31	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	Yes	No	1	31	Female	0	0	0	0	0	0	0	0	2	33	Male	50	31	Female	50	0	0	0	0	0	0	0	0	0	September	6	YER	30000.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	August	0	0	0.0	July	0	0	0.0	June	0	0	0.0	Yes	Nominated by the Social Fund for Development	Yes	Yes	Male	Yes	She was nominated by the Social Fund because he has work experience	Nothing	Yes	0	No	0	I was able to provide some basic materials for the family and improve my financial situation for a short period	Try to find a job elsewhere	Rice	Sugar	Milk	0	0.0	0.0	15.0	5.0	10.0	20.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because the head of the family was sick and could not work	0	0	0	0	0	0	0	0	0	0	800	Nothing	How to prevent corona virus and how to wash hands the right way	There is no	No	0.0	Yes	0	Yemen is a civilized country and its history is old and it has civilizations	Yemen is a civilized country and its history is old and it has civilizations	0	How to say archaeological sites	Restoration and preservation of ancient archaeological sites	Nothing	Alhadiduh	Zubid	Aljamie	50.0	32.0	32.0	University	University	University	50.0	1	0.0	33	Male	50.0	100.0	31.0	31.0	100.0	50	32.0	120.0	40.0
Male	27	Yes	2	Male	27	Yes	Completed secondary school	Yes	Female	60	0	No formal education	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Yes	Yes	1	27	Male	0	0	0	0	0	0	0	0	1	27	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	June	11	YER	33000.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	May	0	0	0.0	October	0	0	0.0	November	0	0	0.0	Yes	I submitted my file and they registered us for the course	Yes	Yes	Male	Yes	I submitted my file and they registered us for the course	Which courses help us to work in life	Yes	0	No	0	I have benefited from the training course as an intellectual experience	I do not know anyone	Wheat flour	Rice	Cow pea	0	16.6	0.0	8.3	8.3	0.0	10.0	0.0	0	1.6	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The whole month is unemployed	0	0	0	0	0	0	0	0	0	0	0	600	daily payment	Craft skills Noura inscription	stone and mud	No	0.0	Yes	0	ancient yemen civilization	And how to learn the ancient Yemeni inscriptions	Nothing	Protect it with restoration	Re-engraved as it was	And keep it from moisture	Sana'a	Alsabeyn	Bayt bus	50.0	43.5	43.5	Some primary school	Completed secondary school	Some primary school	50.0	1	0.0	27	Male	50.0	0.0	27.0	27.0	50.0	0	27.0	132.0	66.0
